timestamp,;location_id;traffic_volume;avg_vehicle_speed;vehicle_count_cars;vehicle_count_trucks;vehicle_count_bikes;weather_condition;temperature;humidity;accident_reported;signal_status;
02/01/2024;01.24.00;3;528;3.909.824.568.154.080;319;0;38;Sunny;3.409.607.128.984.640;4.906.383.279.705.830;1;Green
02/01/2024;01.25.00;3;524;493.421.465.184.572;101;4;22;Foggy;1.500.166.844.043.910;8.946.909.870.889.120;0;Green
02/01/2024;01.26.00;2;175;7.157.338.381.507.620;106;79;3;Cloudy;12.381.311.372.608.100;55.339.672.746.179.700;0;Green
02/01/2024;01.27.00;2;444;5.553.808.226.372.570;244;14;3;Windy;12.985.016.051.907.800;3.786.937.343.791.550;0;Red
02/01/2024;01.28.00;2;866;6.167.922.636.861.050;35;27;46;Foggy;29.577.466.906.253.700;881.576.797.229.448;0;Yellow
02/01/2024;01.29.00;2;930;41.880.240.574.060.100;841;94;20;Windy;1.875.262.010.711.400;8.904.837.882.250.410;0;Yellow
02/01/2024;01.30.00;5;855;6.431.035.271.063.110;377;22;36;Rainy;15.609.170.692.309.400;4.122.256.111.432.280;0;Red
02/01/2024;01.31.00;4;625;5.999.702.509.276.230;182;16;40;Rainy;188.211.029.593.375;8.188.822.852.441.020;0;Yellow
02/01/2024;01.32.00;1;374;27.173.719.865.123.300;629;97;1;Foggy;26.133.270.320.738.000;53.425.399.571.633.500;0;Green
02/01/2024;01.33.00;3;441;5.435.857.118.693.500;687;12;6;Windy;23.669.678.120.707.000;5.288.210.786.920.280;0;Red
02/01/2024;01.34.00;5;979;3.540.460.977.858.540;533;13;48;Rainy;2.858.973.516.303.060;457.618.579.138.141;1;Green
02/01/2024;01.35.00;1;737;6.824.574.017.801.550;369;10;15;Foggy;1.847.685.371.204.440;3.268.261.647.329.370;0;Red
02/01/2024;01.36.00;5;677;4.555.626.250.801.630;700;27;16;Windy;21.300.714.336.617.100;4.608.053.902.111.340;0;Green
02/01/2024;01.37.00;5;489;7.968.104.991.178.920;483;41;19;Foggy;12.549.209.224.073.000;3.322.661.431.998.310;0;Yellow
02/01/2024;01.38.00;3;253;25.550.026.276.337.800;846;95;22;Windy;11.826.466.150.819.500;854.623.227.815.978;0;Yellow
02/01/2024;01.39.00;4;535;668.208.717.644.095;856;98;33;Rainy;21.556.381.071.102.500;697.032.403.435.637;0;Yellow
02/01/2024;01.40.00;2;882;6.042.210.401.252.930;394;60;10;Foggy;1.753.991.518.614.800;8.319.735.900.098.340;0;Red
02/01/2024;01.41.00;4;80;6.604.992.983.544.230;111;63;33;Rainy;2.532.001.430.340.320;7.303.744.088.823.420;0;Yellow
02/01/2024;01.42.00;3;437;3.845.178.772.942.730;200;30;32;Foggy;11.075.054.136.114.200;3.787.721.226.495.830;0;Red
02/01/2024;01.43.00;3;674;49.523.269.362.944.000;762;80;25;Sunny;13.044.159.439.989.100;8.643.489.220.411.780;0;Green
02/01/2024;01.44.00;3;926;677.905.111.834.225;320;72;1;Rainy;3.162.977.027.765.980;8.399.358.321.796.600;0;Yellow
02/01/2024;01.45.00;1;483;339.524.798.972.513;679;9;22;Rainy;2.415.779.053.797.760;5.088.456.467.406.210;0;Green
02/01/2024;01.46.00;4;886;33.561.991.807.319.100;811;7;40;Cloudy;2.780.136.334.228.060;3.669.200.042.110.050;0;Yellow
02/01/2024;01.47.00;4;975;5.306.305.719.769.590;208;20;21;Rainy;31.049.302.967.682.300;7.224.928.504.733.240;0;Green
02/01/2024;01.48.00;5;425;5.141.381.477.179.130;878;76;33;Windy;21.595.858.573.751.300;7.370.167.816.420.330;0;Red
02/01/2024;01.49.00;5;393;3.693.574.822.477.590;881;58;14;Foggy;290.265.095.991.869;8.380.974.269.044.240;0;Yellow
02/01/2024;01.50.00;5;492;3.788.453.903.148.930;333;49;9;Sunny;23.114.639.476.838.100;331.593.455.670.648;0;Red
02/01/2024;01.51.00;3;628;3.667.070.979.239.390;512;68;14;Windy;15.568.719.256.842.500;3.850.223.028.164.230;0;Red
02/01/2024;01.52.00;4;124;6.629.072.371.990.920;147;69;41;Windy;18.441.404.220.023.400;6.589.492.757.275.090;0;Green
02/01/2024;01.53.00;3;606;5.911.405.193.374.760;538;29;28;Windy;2.225.876.102.639.150;6.714.789.305.220.490;0;Yellow
02/01/2024;01.54.00;1;821;6.994.503.100.461.510;445;94;22;Windy;1.792.213.880.430.670;32.016.579.738.900.300;0;Red
02/01/2024;01.55.00;5;715;7.852.838.169.884.130;578;16;16;Sunny;18.388.192.283.747.400;538.159.230.636.995;0;Green
02/01/2024;01.56.00;3;204;48.449.857.776.319.100;584;74;8;Cloudy;1.843.482.078.121.910;6.504.970.387.656.290;0;Green
02/01/2024;01.57.00;3;479;2.400.163.288.432.690;206;19;49;Rainy;13.070.999.471.427.600;7.427.467.998.910.400;0;Green
02/01/2024;01.58.00;1;412;22.885.538.624.722.100;569;47;35;Windy;12.116.065.180.306.200;4.896.904.150.669.970;0;Yellow
02/01/2024;01.59.00;2;497;3.773.990.235.629.710;472;72;8;Rainy;11.162.400.992.282.600;59.034.209.581.310.400;0;Yellow
02/01/2024;02.00.00;4;283;7.595.267.536.114.700;490;1;15;Rainy;12.773.906.525.858.400;7.884.329.233.872.050;0;Green
02/01/2024;02.01.00;2;612;51.392.783.298.252.400;757;36;35;Windy;18.592.677.303.390.400;8.723.370.383.386.440;0;Yellow
02/01/2024;02.02.00;5;867;36.307.190.964.807.700;584;0;47;Cloudy;24.846.795.144.576.400;4.381.888.052.339.070;0;Green
02/01/2024;02.03.00;3;311;4.395.000.767.066.110;243;3;32;Rainy;14.703.673.180.235.200;4.518.253.234.919.370;1;Yellow
02/01/2024;02.04.00;1;876;5.591.570.644.428.020;173;99;30;Foggy;3.220.022.115.006.590;8.638.909.124.603.250;0;Yellow
02/01/2024;02.05.00;1;174;5.917.697.948.827.050;579;53;5;Rainy;30.209.560.780.986.200;5.375.466.904.576.100;0;Green
02/01/2024;02.06.00;4;960;29.235.170.586.974.300;370;24;9;Windy;2.301.317.782.022.900;7.310.089.947.124.450;0;Green
02/01/2024;02.07.00;2;294;7.862.190.059.271.050;166;2;15;Sunny;28.105.245.770.333.900;6.673.591.372.379.250;0;Yellow
02/01/2024;02.08.00;4;591;5.268.633.361.896.730;595;8;3;Rainy;1.915.821.311.746.890;47.135.260.787.643.300;0;Green
02/01/2024;02.09.00;3;987;28.141.299.067.536.700;368;85;21;Cloudy;10.919.444.818.327.200;692.137.333.174.815;0;Green
02/01/2024;02.10.00;4;534;7.361.811.520.076.800;201;86;12;Foggy;326.083.211.883.135;693.339.540.574.184;1;Green
02/01/2024;02.11.00;1;171;2.447.830.586.476.570;656;75;15;Foggy;1.319.483.720.644.550;6.554.659.112.454.450;0;Green
02/01/2024;02.12.00;1;174;7.446.412.599.065.070;198;73;28;Sunny;33.698.433.659.491.200;3.597.964.949.097.070;0;Yellow
02/01/2024;02.13.00;5;598;7.979.393.937.733.890;58;33;5;Sunny;2.429.706.470.665.270;8.971.030.934.244.220;0;Red
02/01/2024;02.14.00;5;219;6.202.590.794.939.020;791;42;25;Rainy;1.763.907.652.553.570;54.024.987.670.249.600;0;Yellow
02/01/2024;02.15.00;3;173;6.622.683.326.443.930;22;73;10;Windy;22.388.115.582.796.100;6.829.505.912.381.930;0;Green
02/01/2024;02.16.00;2;918;4.023.817.018.804.910;83;93;23;Cloudy;22.540.745.223.077.300;8.314.570.164.675.710;0;Green
02/01/2024;02.17.00;4;84;7.649.461.116.403.600;48;21;28;Foggy;10.582.176.986.064.500;5.539.730.930.519.010;0;Yellow
02/01/2024;02.18.00;3;136;5.178.283.796.650.200;391;69;2;Sunny;18.886.496.297.103.400;7.643.550.340.833.290;0;Green
02/01/2024;02.19.00;5;695;6.394.330.679.585.320;542;1;9;Cloudy;28.496.644.988.572.900;8.830.946.548.076.430;0;Yellow
02/01/2024;02.20.00;4;757;7.544.646.295.467.670;116;93;0;Windy;227.517.297.237.677;515.360.856.151.829;1;Red
02/01/2024;02.21.00;5;835;785.107.985.585.305;889;65;42;Foggy;16.105.752.925.239.600;543.161.742.139.642;0;Green
02/01/2024;02.22.00;4;250;6.999.226.139.580.040;461;31;25;Foggy;183.777.465.009.236;8.433.456.353.979.410;0;Red
02/01/2024;02.23.00;2;418;381.810.504.189.218;222;15;11;Windy;31.576.359.827.898.700;3.957.857.206.891.090;0;Red
02/01/2024;02.24.00;3;846;7.799.285.099.312.490;430;75;13;Foggy;2.313.874.175.375.570;3.171.569.030.156.650;0;Green
02/01/2024;02.25.00;4;126;5.768.717.187.461.430;40;0;24;Windy;232.088.030.637.809;8.453.334.029.094.670;0;Green
02/01/2024;02.26.00;1;108;7.583.854.858.111.750;570;71;7;Foggy;3.403.668.647.627.520;7.929.549.444.705.480;0;Yellow
02/01/2024;02.27.00;1;480;6.056.630.154.886.110;754;47;42;Rainy;18.022.034.975.916.000;8.835.498.195.307.990;0;Yellow
02/01/2024;02.28.00;4;687;3.843.433.771.086.320;121;49;3;Windy;2.198.852.812.765.570;33.494.266.962.640.600;0;Green
02/01/2024;02.29.00;4;549;4.220.147.144.856.890;65;12;27;Cloudy;30.292.839.943.020.800;3.937.063.982.645.920;0;Yellow
02/01/2024;02.30.00;4;962;5.302.830.662.617.640;85;14;6;Rainy;2.897.280.622.217.570;3.631.875.354.538.850;0;Red
02/01/2024;02.31.00;1;158;6.740.089.049.359.290;622;52;9;Cloudy;16.644.985.548.216.800;7.100.496.793.762.250;0;Red
02/01/2024;02.32.00;1;785;3.907.895.308.042.000;183;43;35;Foggy;13.777.276.190.134.600;663.606.044.248.286;0;Green
02/01/2024;02.33.00;4;327;54.783.869.968.051.500;130;7;1;Cloudy;27.517.614.404.684.200;51.560.111.963.235.500;0;Yellow
02/01/2024;02.34.00;5;117;40.737.499.614.584.000;357;73;25;Rainy;16.441.404.420.179.800;334.454.087.641.347;0;Green
02/01/2024;02.35.00;5;118;6.894.616.427.810.640;142;45;49;Windy;3.306.689.571.310.600;6.837.971.904.279.240;0;Red
02/01/2024;02.36.00;2;214;4.800.368.562.607.700;724;68;13;Sunny;13.231.192.349.730.600;642.072.291.069.034;0;Green
02/01/2024;02.37.00;3;538;24.603.369.611.173.100;466;18;15;Cloudy;17.957.880.003.369.400;36.774.192.663.636.900;0;Green
02/01/2024;02.38.00;5;354;29.963.151.288.892.100;630;37;42;Sunny;11.369.681.173.122.800;8.453.458.226.842.280;0;Green
02/01/2024;02.39.00;1;958;23.666.280.057.177.900;310;10;41;Cloudy;27.582.632.671.584.400;4.193.698.258.031.940;0;Green
02/01/2024;02.40.00;5;723;49.958.176.760.859.500;690;42;16;Cloudy;3.228.156.622.288.490;7.461.054.912.863.130;0;Red
02/01/2024;02.41.00;2;414;26.380.237.840.893.600;431;19;45;Windy;25.896.863.183.275.100;831.045.517.525.769;0;Green
02/01/2024;02.42.00;2;903;26.848.398.158.577.900;634;19;21;Foggy;33.443.825.387.787.000;6.476.849.944.162.250;0;Green
02/01/2024;02.43.00;3;870;7.646.289.560.230.260;300;20;3;Rainy;1.321.259.946.253.020;44.810.934.317.895.000;0;Yellow
02/01/2024;02.44.00;5;428;7.235.930.433.056.330;62;81;18;Rainy;12.193.348.181.567.400;48.554.911.057.508.400;0;Green
02/01/2024;02.45.00;1;392;4.712.519.580.868.190;505;56;1;Rainy;3.096.031.827.918.420;8.314.485.202.312.990;1;Yellow
02/01/2024;02.46.00;1;996;7.914.831.925.101.230;615;49;38;Foggy;31.387.779.384.662.600;4.789.542.938.258.900;0;Green
02/01/2024;02.47.00;4;948;20.011.191.690.239.700;722;73;8;Sunny;30.775.988.177.678.200;7.477.142.899.903.820;0;Yellow
02/01/2024;02.48.00;1;603;56.838.767.376.403.600;70;97;18;Rainy;2.997.412.256.334.360;8.940.991.273.532.430;0;Green
02/01/2024;02.49.00;3;403;5.698.569.064.231.220;229;25;15;Sunny;19.055.709.098.466.500;8.998.900.316.176.060;1;Yellow
02/01/2024;02.50.00;3;465;47.446.583.352.193.200;145;29;24;Foggy;15.436.552.089.784.600;6.200.878.489.615.980;1;Green
02/01/2024;02.51.00;1;158;4.381.687.837.605.750;511;72;47;Foggy;3.322.010.049.994.470;7.959.334.780.716.580;0;Green
02/01/2024;02.52.00;1;612;4.732.298.812.883.640;528;30;17;Windy;17.675.004.571.208.300;8.941.499.207.527.190;0;Yellow
02/01/2024;02.53.00;4;811;4.489.762.616.478.080;600;41;22;Rainy;19.960.192.054.100.800;52.480.373.390.518.900;0;Green
02/01/2024;02.54.00;1;546;63.829.548.648.937.900;796;67;20;Windy;2.748.897.398.629.080;4.514.457.510.421.830;0;Green
02/01/2024;02.55.00;4;390;2.812.132.609.839.700;277;60;10;Rainy;1.733.390.199.984.960;3.685.400.135.053.090;0;Green
02/01/2024;02.56.00;4;991;3.185.835.323.546.780;207;60;38;Foggy;3.047.825.553.902.500;3.845.397.828.438.750;0;Green
02/01/2024;02.57.00;1;432;30.831.093.703.545.400;249;69;40;Foggy;1.175.086.559.079.450;8.121.338.181.723.970;0;Red
02/01/2024;02.58.00;2;582;35.748.235.107.275.800;208;77;3;Cloudy;29.779.566.684.723.300;6.532.338.541.842.440;0;Green
02/01/2024;02.59.00;2;349;5.151.550.512.689.490;434;67;24;Cloudy;25.046.283.065.445.100;8.242.255.052.354.910;0;Red
02/01/2024;03.00.00;4;188;2.667.252.484.029.310;29;89;31;Foggy;2.432.484.110.283.980;773.673.053.419.301;0;Red
02/01/2024;03.01.00;1;408;7.209.015.771.959.020;133;16;29;Foggy;21.459.425.978.466.500;7.042.467.780.288.100;0;Green
02/01/2024;03.02.00;2;885;3.784.169.187.850.830;95;18;44;Sunny;1.692.613.990.708.550;6.655.873.151.441.160;0;Yellow
02/01/2024;03.03.00;1;548;2.975.227.924.812.240;695;50;25;Sunny;21.601.757.135.780.900;32.900.334.250.685.500;0;Yellow
02/01/2024;03.04.00;1;434;605.372.785.758.946;521;69;35;Windy;21.250.712.800.467.100;8.233.651.176.019.150;0;Green
02/01/2024;03.05.00;1;653;22.285.178.035.959.100;104;62;33;Cloudy;24.593.854.719.576.700;5.507.052.370.078.280;0;Red
02/01/2024;03.06.00;5;329;57.198.113.892.449.800;68;92;8;Cloudy;17.039.357.146.388.200;6.358.721.142.428.350;0;Yellow
02/01/2024;03.07.00;1;686;61.891.905.840.589.900;514;74;11;Foggy;11.939.889.549.403.700;31.317.210.112.621.200;0;Green
02/01/2024;03.08.00;5;532;3.289.499.188.320.310;857;79;1;Foggy;13.627.236.165.978.400;8.616.441.011.176.720;0;Green
02/01/2024;03.09.00;4;958;22.517.844.406.618.000;708;29;37;Windy;2.747.943.578.653.930;841.644.276.655.201;0;Red
02/01/2024;03.10.00;2;160;4.181.872.153.516.690;406;24;4;Cloudy;10.562.308.240.888.500;6.259.668.179.508.630;0;Yellow
02/01/2024;03.11.00;2;915;2.591.565.381.451.610;408;74;4;Sunny;3.141.107.611.613.570;6.463.869.799.010.140;0;Green
02/01/2024;03.12.00;2;188;26.988.670.980.400.200;237;70;21;Rainy;27.359.933.186.997.800;7.230.103.274.420.930;0;Yellow
02/01/2024;03.13.00;2;484;3.525.567.388.669.180;720;25;4;Windy;29.202.163.532.692.900;45.881.693.786.169;0;Green
02/01/2024;03.14.00;2;558;3.772.807.547.760.550;365;55;3;Rainy;3.089.961.122.733.680;43.314.937.362.798.100;0;Green
02/01/2024;03.15.00;2;322;5.179.822.046.128.520;249;21;8;Sunny;13.067.761.098.254.500;7.044.137.679.609.790;0;Green
02/01/2024;03.16.00;2;148;6.070.351.313.018.070;274;88;28;Sunny;3.056.127.727.425.160;3.626.534.676.953.440;0;Red
02/01/2024;03.17.00;4;813;55.566.256.452.211.000;255;18;21;Rainy;2.261.606.094.147.640;57.243.720.283.402.800;0;Red
02/01/2024;03.18.00;1;899;2.890.162.023.737.100;45;30;26;Windy;3.213.809.596.882.990;5.956.562.543.994.540;0;Red
02/01/2024;03.19.00;3;153;30.325.161.947.157.500;603;25;9;Rainy;3.216.466.502.650.850;5.288.021.861.491.000;0;Yellow
02/01/2024;03.20.00;5;263;7.272.615.498.757.480;280;41;15;Windy;10.604.451.093.854.200;4.111.609.054.186.400;0;Red
02/01/2024;03.21.00;3;810;5.350.113.890.384.680;785;40;41;Windy;19.571.630.387.088.400;5.131.897.585.952.120;0;Red
02/01/2024;03.22.00;3;713;7.219.626.997.386.130;290;99;41;Foggy;23.159.969.896.631.800;50.253.435.213.627;0;Yellow
02/01/2024;03.23.00;1;811;42.292.790.679.192.400;142;22;9;Cloudy;2.695.900.224.457.250;5.995.594.047.892.500;0;Yellow
02/01/2024;03.24.00;1;836;5.686.400.044.587.940;675;46;5;Cloudy;17.154.656.167.103.300;7.048.085.049.471.110;0;Yellow
02/01/2024;03.25.00;1;214;5.141.980.496.327.660;276;12;48;Sunny;16.303.556.516.616.300;8.809.410.741.157.020;0;Yellow
02/01/2024;03.26.00;2;902;39.147.409.389.227.700;675;88;4;Foggy;19.531.642.977.226.100;3.864.979.561.045.960;0;Red
02/01/2024;03.27.00;4;569;4.819.492.232.201.570;440;65;5;Cloudy;22.523.467.293.747.300;8.238.102.659.646.490;0;Red
02/01/2024;03.28.00;2;333;5.014.945.260.961.590;278;65;46;Windy;3.377.865.578.513.530;47.050.680.023.415.700;0;Yellow
02/01/2024;03.29.00;4;566;3.204.625.848.540.070;66;15;24;Windy;29.052.711.667.435.900;6.548.236.620.008.430;0;Red
02/01/2024;03.30.00;4;706;38.900.622.342.603.800;882;72;49;Rainy;2.073.302.917.344.260;6.280.421.687.903.200;0;Green
02/01/2024;03.31.00;3;662;6.748.458.503.041.850;544;27;3;Rainy;11.359.154.461.004.500;6.341.690.511.769.570;0;Red
02/01/2024;03.32.00;3;213;7.494.729.436.724.760;227;76;39;Windy;14.213.014.803.593.900;7.340.151.670.312.870;1;Green
02/01/2024;03.33.00;4;935;41.587.645.612.717.900;330;34;47;Windy;21.398.110.607.985.400;52.901.298.344.939.700;0;Yellow
02/01/2024;03.34.00;4;708;38.418.336.932.541.000;766;40;31;Rainy;30.345.647.502.467.600;4.914.599.779.421.130;0;Yellow
02/01/2024;03.35.00;2;113;3.171.182.987.431.290;168;76;34;Cloudy;195.173.883.919.336;8.117.007.439.112.860;0;Red
02/01/2024;03.36.00;2;140;60.709.470.119.034.800;853;30;9;Sunny;2.346.241.626.862.640;4.320.570.241.645.620;0;Yellow
02/01/2024;03.37.00;3;166;3.938.598.209.998.020;457;84;33;Rainy;32.295.122.152.127.500;40.814.762.238.668.500;0;Red
02/01/2024;03.38.00;1;915;792.649.723.459.513;174;31;35;Cloudy;3.284.490.648.566.570;30.936.446.199.315.600;0;Red
02/01/2024;03.39.00;4;316;395.410.881.238.372;697;53;5;Cloudy;15.394.374.911.067.200;42.634.666.921.751.200;0;Red
02/01/2024;03.40.00;2;871;43.648.162.806.957.600;109;97;42;Cloudy;1.108.987.304.481.480;611.118.859.990.025;0;Red
02/01/2024;03.41.00;3;734;56.200.051.772.722.000;717;71;45;Foggy;17.635.263.274.287.800;62.310.532.380.846.800;0;Green
02/01/2024;03.42.00;2;608;681.010.575.914.783;849;58;15;Foggy;27.395.057.870.644.500;45.265.229.471.732.000;0;Green
02/01/2024;03.43.00;4;189;4.817.111.992.073.800;377;40;18;Cloudy;3.377.780.502.440.660;34.336.450.202.471.900;0;Yellow
02/01/2024;03.44.00;4;295;453.593.620.273.375;193;65;33;Windy;11.925.799.999.602.800;7.467.844.778.071.230;0;Green
02/01/2024;03.45.00;5;710;797.382.700.156.885;236;95;24;Foggy;10.712.095.263.731.700;7.547.852.091.373.790;0;Yellow
02/01/2024;03.46.00;1;807;20.629.618.468.396.600;475;53;30;Rainy;3.210.368.032.464.300;898.701.837.774.937;0;Yellow
02/01/2024;03.47.00;5;444;7.370.391.733.107.470;795;39;48;Foggy;2.870.363.172.757.850;8.400.177.423.208.300;0;Red
02/01/2024;03.48.00;3;536;28.948.449.556.384.200;628;27;40;Windy;3.480.621.447.888.930;8.556.372.387.105.850;0;Red
02/01/2024;03.49.00;2;525;671.555.165.725.348;648;36;16;Sunny;19.919.822.036.641.300;778.922.295.446.365;0;Red
02/01/2024;03.50.00;3;566;5.707.589.359.077.780;218;64;46;Foggy;20.401.272.628.419.200;6.693.017.120.294.990;0;Red
02/01/2024;03.51.00;4;233;4.051.083.712.988.550;851;73;29;Cloudy;14.307.795.932.436.200;3.771.275.745.627.060;1;Red
02/01/2024;03.52.00;5;69;724.324.973.312.611;505;54;38;Cloudy;12.896.178.814.933.400;6.733.879.784.735.260;0;Red
02/01/2024;03.53.00;5;986;2.077.443.367.885.950;552;3;30;Cloudy;2.446.795.026.475.590;33.357.351.624.877.500;0;Green
02/01/2024;03.54.00;5;607;3.360.143.912.449.540;219;98;18;Sunny;19.107.125.032.370.800;8.311.794.667.627.150;0;Yellow
02/01/2024;03.55.00;3;573;5.401.356.777.497.210;390;9;34;Windy;12.007.911.198.631.100;5.890.928.012.485.180;0;Yellow
02/01/2024;03.56.00;4;631;4.109.253.560.298.180;872;46;28;Rainy;32.174.676.738.082.900;7.184.836.991.854.800;0;Red
02/01/2024;03.57.00;2;578;56.622.649.719.099.600;467;74;0;Windy;14.958.911.706.233.300;3.313.461.982.175.780;0;Green
02/01/2024;03.58.00;2;932;21.446.611.604.520.000;267;13;3;Sunny;2.871.460.867.508.830;6.205.490.537.536.950;0;Red
02/01/2024;03.59.00;3;196;2.698.753.582.890.270;807;37;27;Cloudy;1.705.571.490.295.270;4.807.580.387.120.170;1;Green
02/01/2024;04.00.00;5;715;27.625.774.413.106.300;283;11;17;Windy;30.322.620.768.819.900;4.709.809.594.423.470;0;Green
02/01/2024;04.01.00;1;353;31.357.018.754.960.500;77;44;25;Rainy;12.959.921.035.691.300;5.337.935.488.219.090;0;Yellow
02/01/2024;04.02.00;3;669;4.755.988.644.803.250;321;16;39;Cloudy;28.901.790.255.544.000;30.038.367.651.632.000;0;Yellow
02/01/2024;04.03.00;3;797;6.512.772.197.261.420;50;79;18;Rainy;1.245.297.184.751.280;5.799.965.290.321.040;0;Green
02/01/2024;04.04.00;4;869;7.433.233.027.573.400;517;34;5;Foggy;21.172.894.696.423.500;591.940.010.164.763;0;Yellow
02/01/2024;04.05.00;2;913;7.012.235.181.705.470;268;65;0;Rainy;28.350.108.764.990.100;8.178.785.495.034.380;0;Green
02/01/2024;04.06.00;3;631;31.813.272.306.541.000;624;74;7;Cloudy;14.330.459.529.672.500;56.911.536.472.948.900;0;Green
02/01/2024;04.07.00;3;744;4.646.903.313.383.790;796;40;32;Foggy;17.141.624.721.168.000;5.181.337.763.206.030;0;Green
02/01/2024;04.08.00;5;811;319.646.958.655.121;290;66;42;Cloudy;3.161.917.480.230.490;896.848.230.817.478;0;Yellow
02/01/2024;04.09.00;5;277;35.868.309.000.031.400;625;28;20;Cloudy;32.127.983.022.691.100;6.427.279.947.614.970;0;Red
02/01/2024;04.10.00;1;151;50.212.818.890.713.100;685;17;23;Foggy;11.123.386.311.318.100;58.356.792.518.048.300;0;Yellow
02/01/2024;04.11.00;4;636;24.086.541.483.411.300;413;19;24;Rainy;14.202.264.633.824.300;5.975.615.007.290.270;0;Red
02/01/2024;04.12.00;1;466;3.309.045.977.559.630;816;13;46;Sunny;12.936.798.506.821.400;7.855.087.785.052.830;0;Yellow
02/01/2024;04.13.00;5;265;7.612.268.967.842.700;521;33;42;Sunny;14.492.327.366.282.500;5.044.058.213.820.960;0;Yellow
02/01/2024;04.14.00;2;456;4.796.697.755.950.930;611;48;18;Sunny;3.425.469.310.765.680;5.334.962.776.115.670;0;Red
02/01/2024;04.15.00;5;448;4.672.319.155.867.230;823;53;28;Sunny;23.791.381.219.761.400;7.535.240.156.024.790;0;Green
02/01/2024;04.16.00;4;972;20.874.029.285.076.700;103;30;9;Windy;2.170.280.976.137.310;34.379.024.376.826.100;0;Red
02/01/2024;04.17.00;5;764;3.484.398.482.350.070;384;57;11;Sunny;346.116.843.273.154;8.191.014.948.859.550;0;Green
02/01/2024;04.18.00;4;753;7.197.754.615.893.080;568;41;32;Foggy;23.923.903.246.518.300;558.121.617.880.782;0;Green
02/01/2024;04.19.00;4;810;29.877.705.695.520.100;361;57;6;Sunny;26.527.948.183.638.100;648.775.785.303.389;0;Yellow
02/01/2024;04.20.00;4;548;44.907.496.372.083.200;858;81;16;Cloudy;18.319.263.651.229.500;7.544.856.955.559.010;0;Yellow
02/01/2024;04.21.00;4;803;20.859.854.352.020.000;426;29;9;Sunny;19.552.871.612.737.900;4.596.311.534.636.060;0;Yellow
02/01/2024;04.22.00;4;514;4.870.012.890.023.330;444;24;30;Rainy;24.860.234.595.226.800;8.341.885.249.923.900;0;Yellow
02/01/2024;04.23.00;2;740;2.126.126.640.357.300;763;62;5;Foggy;11.744.644.600.011.600;8.875.349.833.539.660;0;Yellow
02/01/2024;04.24.00;1;998;69.176.573.183.948;112;18;16;Foggy;16.397.072.151.119.300;5.965.646.168.436.740;0;Red
02/01/2024;04.25.00;3;780;6.949.122.604.922.620;867;71;49;Windy;14.920.293.736.507.600;862.162.419.019.604;0;Red
02/01/2024;04.26.00;1;131;6.726.453.129.814.210;633;91;36;Cloudy;1.039.733.482.850.000;30.067.717.351.618.900;0;Red
02/01/2024;04.27.00;4;653;3.700.184.413.346.700;431;7;17;Foggy;23.422.531.763.010.500;8.365.426.977.813.160;0;Red
02/01/2024;04.28.00;2;996;7.023.423.309.330.900;451;94;25;Rainy;24.026.320.988.096.900;4.866.271.918.507.830;0;Yellow
02/01/2024;04.29.00;5;736;52.579.887.956.316.100;697;2;48;Sunny;19.598.480.575.931.400;4.868.972.548.365.610;0;Red
02/01/2024;04.30.00;2;800;42.428.486.532.020.100;178;66;15;Foggy;1.671.818.673.661.970;43.685.331.886.196.300;0;Red
02/01/2024;04.31.00;4;821;5.751.979.758.225.390;33;85;7;Rainy;2.630.149.689.986.560;4.902.083.406.905.410;0;Green
02/01/2024;04.32.00;2;952;2.074.046.276.362.240;392;80;23;Sunny;13.366.479.034.611.400;42.809.075.021.918.100;0;Yellow
02/01/2024;04.33.00;2;414;2.857.765.265.604.510;244;99;12;Windy;2.296.537.579.088.330;843.521.463.785.983;0;Red
02/01/2024;04.34.00;4;212;6.453.761.229.021.570;524;16;28;Foggy;29.201.849.645.265.400;8.394.142.363.280.190;0;Red
02/01/2024;04.35.00;2;97;3.464.969.652.296.910;92;13;31;Foggy;14.107.449.598.811.800;3.613.267.889.523.730;0;Red
02/01/2024;04.36.00;3;560;5.588.054.703.972.490;268;8;23;Rainy;28.831.488.464.895.400;3.857.150.573.198.950;0;Yellow
02/01/2024;04.37.00;3;378;4.310.615.616.938.170;530;61;15;Cloudy;29.019.862.728.834.900;8.172.111.834.063.990;0;Red
02/01/2024;04.38.00;2;889;7.128.834.672.795.560;622;93;10;Windy;11.498.166.205.761.300;5.393.626.625.236.470;0;Green
02/01/2024;04.39.00;5;165;7.714.491.835.979.860;235;20;31;Cloudy;10.469.608.152.179.500;401.563.006.403.567;0;Yellow
02/01/2024;04.40.00;4;990;7.301.388.370.221.140;621;75;5;Foggy;3.434.838.514.970.480;6.064.016.414.619.400;0;Green
02/01/2024;04.41.00;3;898;362.371.996.816.158;560;36;34;Cloudy;14.834.566.487.470.600;550.000.829.952.057;0;Yellow
02/01/2024;04.42.00;5;386;31.649.772.142.764.900;836;95;32;Sunny;30.553.480.227.502.500;4.314.969.322.427.790;0;Red
02/01/2024;04.43.00;2;930;484.660.936.172.441;239;10;17;Windy;24.046.266.326.132.400;7.324.513.309.665.800;0;Yellow
02/01/2024;04.44.00;5;786;20.440.049.050.170.800;859;19;36;Cloudy;1.661.180.393.842.490;6.787.735.873.996.380;0;Yellow
